date,platform,sort_type,rank,product_name,brand,volume_ml,regular_price,discount,sales_price,rating,review_count,main_ingredients,ingredients,ing_source,url
2026-09-13,oliveyoung,판매순,11,[9월 올영픽] 파티온 노스카나인 트러블 세럼 50ml 리필 기획 (+리필40ml+크림10ml),파티온,100,54000,40%,32150,4.9,"80,335","히알루론산, 판테놀, 병풀추출물","[트러블 세럼] 정제수, 글리세린, 다이프로필렌글라이콜, 판테놀, 1,2-헥산다이올, 펜틸렌글라이콜, 소듐하이알루로네이트, 다이에톡시에틸석시네이트, 하이드록시에틸우레아, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 트로메타민, 알란토인, 하이드록시아세토페논, 에틸헥실글리세린, 폴리글리세릴-10라우레이트, 석시닉애씨드, 잔탄검, 소듐헤파린, 쑥잎추출물, 병풀추출물, 사과추출물, 토코페롤, 카프릴릴/카프릴글루코사이드, 하이드로제네이티드레시틴, 세라마이드엔피 [트러블 크림] 정제수, 글리세린, 메도우폼씨오일, 카프릴릭/카프릭트라이글리세라이드, 비닐다이메티콘, 다이글리세린, 폴리글리세릴-3다이스테아레이트, 세테아릴알코올, 1,2-헥산다이올, 펜틸렌글라이콜, 클로렐라 불가리스추출물, 소듐헤파린, 쑥잎추출물, 병풀추출물, 펜타에리스리틸테트라에틸헥사노에이트, 하이드로제네이티드쌀겨오일, 하이드로제네이티드레시틴, 세테아릴올리베이트, 소듐스테아로일글루타메이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리글리세릴-2스테아레이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 아이소도데케인, 하이드록시아세토페논, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글루코오스, 솔비탄올리베이트, 글리세릴스테아레이트, 판테놀, 글리세릴스테아레이트시트레이트, 부틸렌글라이콜, 프룩토올리고사카라이드, 프룩토오스, 스테아릭애씨드, 석시닉애씨드, 다이메티콘/비닐다이메티콘크로스폴리머, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 소듐파이테이트, 솔비탄아이소스테아레이트, 폴리글리세릴-10스테아레이트, 다이프로필렌글라이콜, 세라마이드엔피, 알란토인, 베타-글루칸, 폴리글리세릴-10라우레이트, 세라마이드엔에스, 콜레스테롤, 에틸헥실글리세린, 피토스핑고신, 세라마이드에이피, 세라마이드에이에스, 스쿠알란, 세라마이드이오피, 카프릴릴/카프릴글루코사이드, 스테아릴알코올, 잔탄검",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219609&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=11
2026-09-13,oliveyoung,판매순,12,에스트라 아토베리어365 세라-히알 속수분 앰플 30ml+30ml 리필 기획,에스트라,60,47500,24%,35870,4.8,"7,699","세라마이드, 히알루론산, 판테놀","정제수, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 베타인, 판테놀, 카보머, 에틸헥실글리세린, 소듐하이알루로네이트, 3-O-에틸아스코빅애씨드, 셀룰로오스검, 트로메타민, 소듐트라이메타포스페이트, 다이포타슘글리시리제이트, 프로판다이올, 아데노신, 하이드록시프로필비스팔미타마이드엠이에이, 소듐메타포스페이트, 글리세릴카프릴레이트, 포타슘하이드록사이드, 소듐락테이트, 바이오사카라이드검-1, 카프릴릭/카프릭트라이글리세라이드, 펜틸렌글라이콜, 시트릭애씨드, 하이드록시에틸우레아, 폴리글리세릴-10스테아레이트, 콜레스테롤, 프로필렌글라이콜, 포타슘세틸포스페이트, 토코페롤, 세라마이드엔피, 만니톨, 스테아릭애씨드, 실리카, 아크릴레이트/암모늄메타크릴레이트코폴리머, 하이드로제네이티드레시틴, 팔미틱애씨드, 올레익애씨드, 아라키딕애씨드, 스핑고리피드",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000245091&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=12
2026-09-13,oliveyoung,판매순,13,[9월 올영픽/산리오] 아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml 더블 기획(+스팟패치+케이스),아비브,100,48000,42%,27900,4.7,"16,426","어성초, TECA, 트러블 진정","정제수, 1,2-헥산다이올, 나이아신아마이드, 프로판다이올, 다이프로필렌글라이콜, 부틸렌글라이콜, 글리세린, 베타인, 다이에톡시에틸석시네이트, 약모밀추출물(8,015 ppm), 카프릴릭/카프릭트라이글리세라이드, 아이소노닐아이소노나노에이트, 아이리쉬모스추출물, 판테놀, 글루코오스, 클로렐라 불가리스추출물, 사탕수수추출물, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카보머, 프룩토오스, 프룩토올리고사카라이드, 트로메타민, 펜틸렌글라이콜, 에틸헥실글리세린, 잔탄검, 캐스터오일/아이피디아이코폴리머, 마데카소사이드, 석시닉애씨드, 알란토인, 소듐파이테이트, 인도멀구슬나무잎추출물, 바이오사카라이드검-1, 인도멀구슬나무꽃추출물, 아이비고드열매추출물, 알지닌, 베타-글루칸, 호박가루, 가지열매추출물, 울금뿌리추출물, 홀리바질잎추출물, 아모다이메티콘, 참산호말추출물, 드럼스틱씨오일, 토코페롤, 엑토인, 아시아티코사이드(0.082 ppm), 마데카식애씨드(0.068 ppm), 아시아틱애씨드(0.05 ppm), 사과추출물, 4-터피네올, 솔비톨",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263036&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=13
2026-09-13,oliveyoung,판매순,14,[3일진정세럼]브링그린 징크테카 트러블 세럼 대용량 기획,브링그린,225,56100,47%,29800,4.7,"24,415","징크피씨에이, 티이카, 나이아신아마이드","정제수, 에톡시다이글라이콜, 메틸프로판다이올, 메틸글루세스-20, 1,2-헥산다이올, 나이아신아마이드, 병풀추출물, 티트리추출물, 티트리잎추출물, 티트리꽃/잎/줄기추출물, 몰로키아잎추출물**, 신선초추출물**, 연꽃뿌리추출물**, 오크라열매추출물**, 참마뿌리추출물**, 하이드로제네이티드레시틴, 티트리잎수, 티트리잎오일, 옥틸도데칸올, 옥틸도데세스-16, 아시아티코사이드*(4,800ppm), 마데카식애씨드*(3,600ppm), 글라이코리피드, 아시아틱애씨드*(3,600ppm), C12-13알케스-9, 카보머, 트로메타민, 피브이피, 소듐폴리아크릴레이트, 다이소듐이디티에이, 4-터피네올, 징크피씨에이(1ppm), 에틸헥실글리세린",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000200646&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=14
2026-09-13,oliveyoung,판매순,15,[올영단독/속보습케어] 스킨앤랩 베리어덤 링거 앰플70ml(+70ml) 더블기획,스킨앤랩,140,40000,30%,28000,5,"13,807","락토바실러스발효용해물, 클로렐라불가리스추출물, 판테놀","정제수, 프로판다이올, 글리세린, 1,2-헥산다이올, 클로렐라 불가리스추출물, 소듐하이알루로네이트, 락토바실러스발효용해물, 판테놀, 글라이코실트레할로오스, 글루코오스, 부틸렌글라이콜, 하이드로제네이티드스타치하이드롤리세이트, 프룩토올리고사카라이드, 프룩토오스, 폴리쿼터늄-51, 글리세릴글루코사이드, 사카라이드아이소머레이트, 에틸헥실글리세린, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알란토인, 하이드록시프로필트라이모늄하이알루로네이트, 트로메타민, 덱스트린, 소듐파이테이트, 소듐클로라이드, 베타-글루칸, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 사이아노코발아민, 시트릭애씨드, 소듐시트레이트, 소듐바이카보네이트, 칼슘클로라이드, 포타슘클로라이드, 토코페롤, 잔탄검, 치자추출물",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000213267&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=15
2026-09-13,oliveyoung,판매순,16,[9월올영픽/설윤PICK] 바이오더마 하이드라비오 에센스 로션 200ml 기획 (+펌프용기+파우치) (2609),바이오더마,200,38000,26%,28100,4.8,"17,271","수분잠금력, 보습부스터, 수분광채","정제수,메틸프로판다이올,나이아신아마이드,피피지-26-부테스-26,피이지-40하이드로제네이티드캐스터오일,소듐피씨에이,다이소듐이디티에이,살리실릭애씨드,하이드록시에틸셀롤로오스,만니톨,소듐시트레이트,토코페릴아세테이트,자이리톨,헥실데칸올,세틸리도늄브로마이드,향료,벤조트라이아졸릴도데실-p-크레졸,람노오스,소듐하이드록사이드,사과씨추출물,유채스테롤,토코페롤 10",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263073&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=16
2026-09-13,oliveyoung,판매순,17,[산리오 특가/리뷰이벤트/헬로키티] 에스네이처 아쿠아 스쿠알란 세럼 50ml 리필기획(+리필50ml+헬로키티 파우치),에스네이처,100,35000,40%,20900,4.8,"16,489",스쿠알란,"정제수, 글리세린, 부틸렌글라이콜, 메틸프로판다이올, 1,2-헥산다이올, 베타인, 다시마추출물, 한련초잎추출물, 버지니아풍년화추출물, 소듐하이알루로네이트, 하이드로제네이티드레시틴, 판테놀, 알란토인, 프룩토올리고사카라이드, 베타-글루칸, 하이드롤라이즈드하이알루로닉애씨드, 스쿠알란, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 다이프로필렌글라이콜, 토코페롤, 에틸헥실글리세린, 카보머, 트로메타민, 잔탄검, 다이소듐이디티에이",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000264146&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=17
2026-09-13,oliveyoung,판매순,18,[30ml+30ml / 강력토닝케어] 아렌시아 비타민 C 부스터 샷 30ml 더블기획,아렌시아,60,46500,37%,29500,4.8,"1,378","비타민C, 아스코빅애씨드, 나이아신아마이드","정제수, 글리세린, 메틸프로판다이올, 3-O-에틸아스코빅애씨드(50,000ppm), 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 나이아신아마이드, 세틸에틸헥사노에이트, 세테아릴 올리베이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 다이아이소스테아릴말레이트, 소듐폴리아크릴레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 솔비탄올리베이트, 알지닌, 치자추출물, 잔탄검, 에틸헥실글리세린, 덱스트린, 아데노신, 알란토인, 아스코빅애씨드(10ppm), 글루타티온, 판테놀, 피리독신, 토코페롤, 아스코빌글루코사이드, 소듐아스코빌포스페이트",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000254661&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=18
2026-09-13,oliveyoung,판매순,19,[리센느 원이PICK/1+1기획] 바이오던스 포어 퍼펙팅 콜라겐 펩타이드 세럼 30ml 리필 기획,바이오던스,60,58500,55%,26200,4.9,"3,447","콜라겐, 펩타이드, 히알루론산","콜라겐수(781,963ppm), 정제수, 글리세린, 트라이프로필렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 트레할로오스, 소듐폴리아크릴로일다이메틸타우레이트, 부틸렌글라이콜, 알란토인, 폴리글리세릴-10라우레이트, 소듐폴리아크릴레이트, 에틸헥실글리세린, 하이드롤라이즈드하이알루로닉애씨드, 아데노신, 잔탄검, 폴리쿼터늄-51, 다이소듐이디티에이, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 카프릴릴글라이콜, 피브이엠/엠에이코폴리머, 사이아노코발아민, 황련뿌리추출물, 소듐하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 토코페롤, 프로판다이올, 사카라이드아이소머레이트, 소듐아세틸레이티드하이알루로네이트, 콜라겐추출물(100ppb), 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 알지닉애씨드, 실란트라이올, 포타슘하이알루로네이트, 하이드롤라이즈드엘라스틴, 엘라스틴, 수용성엘라스틴, 트라이펩타이드-1(0.1ppb), 아세틸헥사펩타이드-8(0.1ppb), 카퍼트라이펩타이드-1(0.1ppb), 팔미토일트라이펩타이드-5(0.1ppb), 에스에이치-올리고펩타이드-1(0.1ppb), 펜타펩타이드-4(0.1ppb), 팔미토일트라이펩타이드-38(0.1ppb), 헥사펩타이드-9(0.1ppb), 헥사펩타이드-12(0.1ppb), 팔미토일펜타펩타이드-4(0.1ppb)",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000264389&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=19
2026-09-13,oliveyoung,판매순,20,[9월올영픽/잠티PICK] 피지오겔 데일리뮨 앰플 20ml+20ml 기획(+마스크1매),피지오겔,65,78000,31%,54000,4.8,"10,350","비타민C, 판테놀, 세라마이드엔피","[앰플] 정제수, 다이프로필렌글라이콜, 프로판다이올, 아스코빅애씨드*, 2,3-부탄다이올, 글리세린, 변성알코올, 판테놀*, 글라이코실트레할로오스, 하이드로제네이티드스타치하이드롤리세이트, 1,2-헥산다이올, 솔비톨, 폴리글리세릴-10스테아레이트, 폴리글리세릴-10올리에이트, 알란토인, 마데카소사이드, 트레할로오스, 부틸렌글라이콜, 베티버뿌리오일, 덱스트린, 소듐하이알루로네이트, 잇꽃꽃추출물, 카카오씨추출물, 후추열매오일, 생강오일, 홍삼추출물, 영지버섯추출물, 토코페롤*, 페룰릭애씨드, 스쿠알란, 카프릴릭/카프릭트라이글리세라이드, 세라마이드엔피, 하이드로제네이티드레시틴, 육계잎오일, 다마스크장미꽃오일, 돌콩오일, 다이소듐이디티에이, 트로메타민 ※ ACE VITA COMPLEX™ 성분 : * [마스크] 정제수, 프로판다이올, 글리세린*, 1,2-헥산다이올, 나이아신아마이드*, 다이프로필렌글라이콜, 판테놀*, 트레할로오스*, 부틸렌글라이콜, 알란토인*, 락토바실러스/콩발효추출물, 효모/감자추출물발효여과물, 효모/보리씨발효여과물, 토코페롤*, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 폴리글리세릴-10스테아레이트, 아이리쉬모스추출물, 폴리글리세릴-10올리에이트, 아스코빅애씨드*, 페룰릭애씨드*, 덱스트린, 잇꽃꽃추출물, 카프릴릭/카프릭트라이글리세라이드, 카카오씨추출물, 하이드록시에틸셀룰로오스, 세테아릴알코올, 돌콩오일*, 아라키딜알코올, 스쿠알란, 베헤닐알코올, 시어버터, 아라키딜글루코사이드, 하이드로제네이티드레시틴, 세라마이드엔피, 다마스크장미꽃오일, 콜레스테롤, 다이소듐포스페이트, 소듐포스페이트, 카보머, 팔미틱애씨드, 스테아릭애씨드, 잔탄검, 베티버뿌리오일, 후추열매오일, 생강오일, 육계잎오일, 트로메타민, 트라이소듐이디티에이 ※ MULTI GLOW EX COMPLEX™ 성분 : *",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263542&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=21
2026-09-13,oliveyoung,판매순,21,[1+1] 이니스프리 레티놀 시카 모공 흔적 앰플 30ml 리필기획(+30ml 리필),이니스프리,60,48000,42%,27900,4.9,"4,118",레티놀,"정제수, 글리세린, 부틸렌글라이콜, 나이아신아마이드, 병풀잎수(17712ppm), 다이부틸아디페이트, 1,2-헥산다이올, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드레시틴, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 콜레스테롤, 돌콩오일, 알란토인, 토코페롤, 에틸헥실글리세린, 토코페릴아세테이트, 소듐메틸스테아로일타우레이트, 해바라기씨오일, 폴리글리세릴-6카프릴레이트, 다이메틸아이소소바이드, 아데노신, 레티놀(1,000IU/g), 당근추출물, 잔탄검, 폴리글리세릴-10라우레이트, 하이드록시피나콜론레티노에이트, 레틴알, 풀루란, 세라마이드엔피, 하이알루로닉애씨드,베타-카로틴, 트로메타민, 병풀추출물(1ppm), 글라이코프로테인, 제인, 펙틴*3X RETINOL COMPLEX 1% : 레티놀 1,000IU/g, 레틴알 0.005%, 하이드록시피나콜론레티노에이트 0.005%",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000258877&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=22
2026-09-13,oliveyoung,판매순,22,[자극도ZERO]아이오페 레티놀 슈퍼 바운스 세럼 20ml 기획 (+15ml),아이오페,20,,,33000,4.8,"10,752",레티놀,"정제수, 부틸렌글라이콜, 스쿠알란, 메틸트라이메티콘, 글리세린, 비스-하이드록시에톡시프로필다이메티콘, 1,2-헥산다이올, 락토바실러스발효용해물, C14-22알코올, 시어버터, 팔미틱애씨드, 해바라기씨오일, 스테아릭애씨드, 글리세릴스테아레이트, 피이지-100스테아레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 다이메틸아이소소바이드, C12-20알킬글루코사이드, 돌콩오일, 카보머, 만니톨, 당근추출물, 글리세릴카프릴레이트, 트로메타민, 다이소듐이디티에이, 코질메틸렌다이옥시신나메이트, 에틸헥실글리세린, 펜틸렌글라이콜, 잔탄검, 마데카소사이드, 하이드록시피나콜론레티노에이트, 솔비탄아이소스테아레이트, 레티놀, 트레할로오스, 베타-카로틴, 토코페롤, 비에이치티, 아라비아고무나무검, 아세틸테트라펩타이드-11, 하이드로제네이티드포스파티딜콜린, 편백잎추출물, 데카펩타이드-4, 소듐올리에이트, 프로필렌글라이콜알지네이트, 벼에스에이치-올리고펩타이드-1 * 레티놀 함량 509 IU/g",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250344&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=23
2026-09-13,oliveyoung,판매순,23,[1등모공결세럼] 넘버즈인 3번 보들보들 모공결 세럼 30ml 더블 기획,넘버즈인,60,42000,36%,26900,4.8,"7,852","갈락토미세스발효여과물, 비피다발효용해물, 바쿠치올","비피다발효용해물, 갈락토미세스발효여과물, 부틸렌글라이콜, 메틸글루세스-20, 정제수, 나이아신아마이드, 피이지-90, 1,2-헥산다이올, 글리세린, 스쿠알란, 알테로모나스발효추출물, 실크추출물, 염소유추출물, 락토바실러스발효용해물, 바쿠치올, 하이드로제네이티드레시틴, 소듐하이알루로네이트, 판테놀, 아데노신, 글리세레스-26, 잔탄검, 다이포타슘글리시리제이트, 코직애씨드, 폴리글리세릴-3다이스테아레이트, 글리세릴스테아레이트에스이, 글리세릴스테아레이트시트레이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 카보머, 트로메타민, 알란토인, 에틸헥실글리세린, 카프릴릴글라이콜, 트로폴론, 다이소듐이디티에이",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250773&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=24
2026-09-13,oliveyoung,판매순,24,[흔적미백] 넘버즈인 5번 글루타치온C 흔적 앰플 30ml+30ml 듀오기획,넘버즈인,60,46000,35%,29900,4.7,"21,625","글루타치온, 나이아신아마이드, 판테놀","정제수, 부틸렌글라이콜, 나이아신아마이드(50,000 ppm), 판테놀(50,000 ppm), 트라넥사믹애씨드(40,000 ppm), 1,2-헥산다이올, 네오펜틸글라이콜다이카프레이트, 카프릴릭/카프릭트라이글리세라이드, 솔비톨, 월귤추출물, 아이리쉬모스추출물, 시어버터, 사탕수수추출물, 알파-알부틴, 비피다발효용해물, 소듐하이알루로네이트, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 울금뿌리추출물, 참산호말추출물, 흰목이버섯추출물, 펜틸렌글라이콜, 글리세린, 3-O-에틸아스코빅애씨드(2,000 ppm), 비사보롤, 트로메타민, 에틸헥실글리세린, 아데노신, 하이드로제네이티드레시틴, 알란토인, 글루타티온(100 ppm), 세라마이드엔피, 베타-글루칸, 다이포타슘글리시리제이트, 토코페롤, 아스코빅애씨드(1 ppb), 아스코빌글루코사이드(1 ppb), 토코페릴아세테이트, 하이드록시프로필사이클로덱스트린, 유비퀴논, 티옥틱애씨드, 포타슘하이드록사이드, 베헤닐알코올, 카보머, 잔탄검, 다이소듐이디티에이",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000189837&dispCatNo=100000100010014&trackingCd=Cat100000100010014_MID&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=25
