product_name,review_rating,review_count,skin_type,review_text,url
[장벽바이오크림] 지피덤 셀트리온EGF 스킨베리어 인텐시브 크림 80ml 기획 (+크림15ml+앰플1ml*3ea),5,"3,781",건성,"피부가 건조하고 예민한 편이라 장벽크림은 꾸준히 쓰는데 이거 생각보다 괜찮네요. 제형은 적당히 촉촉하면서 너무 무겁거나 끈적이지 않고, 바르고 나면 피부가 편안한 느낌이에요. 특히 세안 후 피부 당길 때 발라주니까 보습감이 오래가서 좋았어요. 자극도 딱히 없어서 요즘 아침저녁으로 잘 쓰고 있습니다. 건조한 계절에 데일리 크림으로 쓰기 괜찮을 것 같아요 :)",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000248363&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=3
[장벽바이오크림] 지피덤 셀트리온EGF 스킨베리어 인텐시브 크림 80ml 기획 (+크림15ml+앰플1ml*3ea),5,"3,781",없음,날이 풀리면서 건조해졌는데 제품 쓰고 보습이 떨어진걸 못느끼겠습니다 ㅎㅎ 꾸덕한게 아주 보습력이 지대로입니다 올겨울은 이걸로 강추!!!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000248363&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=3
[장벽바이오크림] 지피덤 셀트리온EGF 스킨베리어 인텐시브 크림 80ml 기획 (+크림15ml+앰플1ml*3ea),5,"3,781",건성,"아토피 때문에 피부 장벽이 쉽게 무너져서 평소에 진짜 고생을 많이 했는데, 지피덤 써본 이후로는 이것만 재구매해서 완전히 정착했어요. 장벽 케어를 워낙 탄탄하게 잘해주니까 피부가 훨씬 편안해지더라고요. 바를 때 흡수가 쏙 잘 되고 끈적임이 심하지 않아서 부담 없이 바를 수 있는 게 가장 좋아요. 건조하다 싶을 때 중간중간 수시로 덧발라주기에도 딱이라, 저처럼 민감하고 예민한 피부이신 분들한테 정말 추천하고 싶은 제품이에요.",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000248363&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=3
[장벽바이오크림] 지피덤 셀트리온EGF 스킨베리어 인텐시브 크림 80ml 기획 (+크림15ml+앰플1ml*3ea),5,"3,781",없음,처음 써봤는데 생각보다 제형이 꽤 리치한 편이에요. 가볍고 산뜻하게 흡수되는 크림보다는 살짝 쫀쫀하고 무게감이 있는 느낌이라 건조한 피부에 잘 맞을 것 같아요. 저는 특히 자기 전에 듬뿍 바르는 게 마음에 들었어요. 바르고 나면 피부가 촉촉하게 코팅되는 느낌이 있어서 다음 날까지 건조함이 덜한 느낌이에요. 다만 제형 자체가 가벼운 편은 아니라서 여름보다는 가을·겨울에 사용하기 좋은 크림이라는 생각이 들어요. 건조할 때는 오히려 이런 꾸덕하고 리치한 크림이 더 손이 가더라고요. 피부가 푸석하고 건조해질 때 보습감 있는 크림 찾는 분들에게 추천하고 싶어요. 저는 가을부터 겨울까지 꾸준히 써볼 예정입니다 :),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000248363&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=3
[장벽바이오크림] 지피덤 셀트리온EGF 스킨베리어 인텐시브 크림 80ml 기획 (+크림15ml+앰플1ml*3ea),5,"3,781",복합성,피부 무너질거 같을 때 이거 바르면 짱 좋아요. 그리고 진짜 순해서 진짜 좋습니다. 저는 니들샷하고 이거 발라요.,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000248363&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=3
[눈가&목주름케어] 바이오힐보 3D 리프팅 아이&링클 크림 25ml (더블/트리플),3,"2,735",복합성,가격 대비..용량.. 사용감 생각해보면.. 괜찮긴해요. 근데 요브랜ㄷ 써본것중..전 1등은 미스트 ㅋㅋ 아직까진 그거외에는 사실;;잘;;ㅋㅋ,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206572&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=19
[눈가&목주름케어] 바이오힐보 3D 리프팅 아이&링클 크림 25ml (더블/트리플),5,"2,735",복합성,아이크림을 다 써서 보다가 제일 가성비 있는걸로 고민했어요. 크림이랑 아이크림이랑 다 써본 브랜드라 익숙했어요. 생각보다 아이 괄사는 크기가 작더라고요. 기처 마지막 단계로 바릅니다,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206572&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=19
[눈가&목주름케어] 바이오힐보 3D 리프팅 아이&링클 크림 25ml (더블/트리플),5,"2,735",지성,바이오힐보 리프팅 아이크림 한달사용리뷰💜 구매 시 더블기획에 아이괄사까지 증정되어 완전 만족한 제품!! 제형이 쫀쫀하면서 촉촉해서 눈가 미세주름에 좋은 것 같아요! 눈가뿐만 아니라 주름이 신경쓰이는 부위에도 바르고 있어요. 괄사로 아이백부터 아이홀 팔자주름까지 지압할 수 있어서 넘 좋아요! 유용하게 사용중이에요 패키지가 예뻐서 선물용으로도 추천!!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206572&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=19
[눈가&목주름케어] 바이오힐보 3D 리프팅 아이&링클 크림 25ml (더블/트리플),4,"2,735",없음,매장에서 착한 가격에 잘 샀어요. 감사히 잘 쓸께요.ㅎㅎㅎ,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206572&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=19
[눈가&목주름케어] 바이오힐보 3D 리프팅 아이&링클 크림 25ml (더블/트리플),5,"2,735",복합성,무난하게 사용하기 좋은 아이크림! 여름에 사용해도 많이 안 무겁고 촉촉하게 잘 발렸어요 끝까지 싹싹 다 긁어서 썻어요 ㅋㅋㅋ 재구매 의사 있습니다!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206572&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=19
[눈가&목주름케어] 바이오힐보 3D 리프팅 아이&링클 크림 25ml (더블/트리플),5,"2,735",없음,꾸덕한제형이 저는 좋아서 잘 쓰고 있어요 다른건 두껍게 바르면 뭐가 나기도 했는데 이건 그런게 없어서 좋아요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206572&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=19
[눈가&목주름케어] 바이오힐보 3D 리프팅 아이&링클 크림 25ml (더블/트리플),5,"2,735",없음,저는 꾸덕한 제형이 좋아서 두툼하게 올리기 좋은거 같아서 계속 쓰고 있어요 발림성도 부드러워서 좋아요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206572&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=19
[눈가&목주름케어] 바이오힐보 3D 리프팅 아이&링클 크림 25ml (더블/트리플),5,"2,735",건성,"주름이 점점 걱정인데 눈가뿐만 아니라 팔자주름, 미간, 목주름 등 주름이 고민되는 다양한 부위에 바르기 편해요. 작은 괄사도 있어서 관리하기 너무 좋아요.",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206572&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=19
[눈가&목주름케어] 바이오힐보 3D 리프팅 아이&링클 크림 25ml (더블/트리플),3,"2,735",없음,오특으로 샀었슴... 아직 쓰던게 많아서 바르다 말다 그러는중.. 여기 크림은 열심히 바르는 중.,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206572&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=19
[눈가&목주름케어] 바이오힐보 3D 리프팅 아이&링클 크림 25ml (더블/트리플),5,"2,735",없음,"올리브영에서 평소 궁금했던 제품이라 구매해봤어요. 평소 궁금했던 만큼 직접 경험해보니 생각보다 괜찮았고, 전체적으로 만족스러웠어요. 기대했던 부분도 무난하게 잘 충족해줘서 부담 없이 선택하기 좋은 제품인 것 같아요. 궁금했던 분들이라면 한 번쯤 경험해봐도 괜찮을 것 같아요. 전반적으로 만족스러운 구매였어요.",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206572&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=19
[9월 올영픽/모공결데일리앰플] 라로슈포제 에빠끌라 울트라 컨센트레이티드 세럼 30ml (+에빠끌라 폼 50ml),5,"2,977",지성,모공 관리하기 좋은 거 같어요 약간 더 쫀득한 느낌이네요 예전보다,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262987&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=24
[9월 올영픽/모공결데일리앰플] 라로슈포제 에빠끌라 울트라 컨센트레이티드 세럼 30ml (+에빠끌라 폼 50ml),1,"2,977",없음,"진짜 리뷰 잘 안쓰는데 이건 너무 아닌것 같아 개인적인 견해로 씁니다, 일단 제 기준에서는 이 제품 ㅆㄹㄱ 이구요 진정라인을 너무 잘써서 나름 기대를 했습니다 참고로 저는 트러블 안나고 어떤 제품을 써도 아무렇지 않은 수부지인데요 여름에는 그냥 파워 지성이예요 6월에 구매하니 같은 제품 샘플이 있어서 그거 먼저 썼어요 그런데 시간이 지날수록 이상하게 속건조가 심하다라고 생각했는데 아니나 다를까 성분 상단에 변성알코올이 너무 앞에 있더라구요 질감과 사용감 때문에 넣었겠지 했는데 이 제품 바른 후로 속건조가 너무 심해서 수분세럼 듬뿍 바르고 이거 써요 그 후엔 자외선 차단제 바르는데도 속건조가 상상 초월입니다 여태껏 없던 화장하면서 각질부각 생기고 결국엔 각질과 속건조 홍조가 너무 심해져서 사용 중단하고 피부과 치료 받았어요, 저 제품만 빼고 썼는데 다시 원상복구 됐습니다 본품 뜯고 딱 2번 썼는데 미련없이 ㅆㄹㄱ통으로 직행, 속건조 있으신 분들은 딴 거 사세요 솔직히 올영 라인 중 저렴하지도 않은데 더 순한 제품들 사세요",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262987&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=24
[9월 올영픽/모공결데일리앰플] 라로슈포제 에빠끌라 울트라 컨센트레이티드 세럼 30ml (+에빠끌라 폼 50ml),5,"2,977",건성,건성피부에 좋습니다 추천하는 제품입니다 할인할 때 사면 좋습니다,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262987&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=24
[9월 올영픽/모공결데일리앰플] 라로슈포제 에빠끌라 울트라 컨센트레이티드 세럼 30ml (+에빠끌라 폼 50ml),5,"2,977",복합성,와오아오ㅗ엉와오 진짜 이거 너무 좋아요..!!! 처음에는 괜찮을까 했는데 이제는 장바구니에 항상 잇어요ㅋㅋ 아무튼 다들 이거 사보세요!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262987&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=24
[9월 올영픽/모공결데일리앰플] 라로슈포제 에빠끌라 울트라 컨센트레이티드 세럼 30ml (+에빠끌라 폼 50ml),5,"2,977",없음,모공 케어에 좋고 기름종이가 필요없어요 ㅎ효과 좋네요!! 굿,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262987&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=24
[9월 올영픽/모공결데일리앰플] 라로슈포제 에빠끌라 울트라 컨센트레이티드 세럼 30ml (+에빠끌라 폼 50ml),5,"2,977",지성,유분많고 여드름 많은 지성피부에 좋다고 그래서 구매해봤습니다!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262987&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=24
[9월 올영픽/모공결데일리앰플] 라로슈포제 에빠끌라 울트라 컨센트레이티드 세럼 30ml (+에빠끌라 폼 50ml),4,"2,977",없음,가격대비 용량이 적어서 조금이라도 세일할때 쟁여둡니다. 드라마틱한 효과는 잘 모르겠고… 민감성도 충분히 사용 가능할만큼 자극없고 순하긴 해요. 데이보다 나이트 기초단계에서 크림 전에 발라주는데 흡수 잘되고 좋아요. 다만 제형은 많이 묽어서 양 조절 잘 해야 합니다,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262987&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=24
[9월 올영픽/모공결데일리앰플] 라로슈포제 에빠끌라 울트라 컨센트레이티드 세럼 30ml (+에빠끌라 폼 50ml),5,"2,977",복합성,수부지고 저녁마다 사용해 주는것 같아요. 기름기 제거에 좋은것 같아요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262987&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=24
[9월 올영픽/모공결데일리앰플] 라로슈포제 에빠끌라 울트라 컨센트레이티드 세럼 30ml (+에빠끌라 폼 50ml),5,"2,977",없음,지성에게 맞는거 같아요 저녁 스킨케어에 쓰면 확실히 개기름이 덜 지는 느낌이예요 더 일찍 알았으면 여름내내 쓰기 좋았을거 같네요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262987&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=24
[9월 올영픽/모공결데일리앰플] 라로슈포제 에빠끌라 울트라 컨센트레이티드 세럼 30ml (+에빠끌라 폼 50ml),5,"2,977",없음,만 쓰고 싶은데 양이 넘 많아서 다른 폼클은 꺼내지도 못하고ㅋㅋ 뭐 이거써서 피부가 이래조래 좋아졌다 는 아니지만 쫀쫀하니 거품만 쓰고 싶은데 양이 넘 많아서 다른 폼클은 꺼내지도 못하고ㅋㅋ 뭐 이거써서 피부가 이래조래 좋아졌다 는 아니지만 쫀쫀하니 거품,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262987&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=24
[수지세럼] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획세트 (+크림 30ml),5,"17,714",복합성,anua계속쓰고있어요! 피부광나오고 멕업안하고 선크림만 사용할때도 피부 좋아보여요!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231894&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
[수지세럼] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획세트 (+크림 30ml),5,"17,714",건성,짱좋아요 엄청 많이 쓰는중 근데 가성비는 떨어져요 ㅎㅎ ㅜㅜ,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231894&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
[수지세럼] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획세트 (+크림 30ml),4,"17,714",없음,워낙 광고도 많이하고 많이 떠서 구매하긴 했지만 갠적으로 PDRN 효과가 뛰어난거는 모르겠다 그냥 물같은 제형이고 거기에 생각보다 유분감은 있어서 수부지 기준으로는 너무 막 바르면 좁쌀이 난다 근데 양조절하면 화잘먹 앰플은 인정합니다 최고는 아니지만 그럭저럭인 앰플,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231894&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
[수지세럼] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획세트 (+크림 30ml),1,"17,714",없음,바이럴이 너무 심해요 그냥 기름을 녹인 찡뜩찐득한 새럼을 바르는것같아여 비추입니다……..,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231894&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
[수지세럼] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획세트 (+크림 30ml),4,"17,714",없음,가격 빼고 모두 좋은 제품.. 이 제품에 피디알엔 개 쪼꼼 들어간 거 모르는 사람 없잖아요? 근데 제형이 건성한테 너무 찰떡이라 잘 쓰는데 가격은 왤케 비싼 것임 ? 좋은 성분 많이 안 들었잖아여;;; 그래도 미1친 건성인 저한테는 필수품입니다,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231894&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
