product_name,review_rating,review_count,skin_type,review_text,url
[장원영PICK] 닥터엘시아 345 릴리프 크림 50ml 기획 (+10ml*2ea+튜브링거),,"5,279",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000245087&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=7
[9월 올영픽] 피지오겔 DMT 페이셜 크림 대용량 200ml 기획(+토너50ml+마스크1매),,"24,585",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263530&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=8
[9월 올영픽] 토리든 다이브인 저분자 히알루론산 수딩 크림 100ml 더블 기획 (+메쉬백) (시나모롤),,"3,715",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263681&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=9
[베일리pick/단독기획] VT 피디알엔 리들샷 아이 리프터 15ml 리필기획 (+리필 15ml),,"3,231",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000260515&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=10
[수분진정/세럼증정] 닥터지 레드블레미쉬 클리어 수딩크림 EX 70ml기획 (+30ml+세럼10ml*2ea),,"4,417",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000255752&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=11
셀리맥스 더 비타 A 레티날 샷 타이트닝 듀얼 크림 50ml,,240,없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261065&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=12
[9월 올영픽][누렁이 콜라보] 제로이드 인텐시브 크림 80ml+50ml 기획 (+누렁이 파우치),,"13,075",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263068&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=13
페이보릿 매끈 크림 50ml,,23,없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000260337&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=15
[카디비PICK|탄력보습] 바이오힐보 프로바이오덤 3D리프팅 크림 50ml [단품/기획],,"6,977",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000199701&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=16
[9월올영픽] 바이오더마 시카비오 포마드 100ml 기획(+포마드 5ml+크림 5ml+크림 SPF50 5ml),,"17,511",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263071&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=17
[헬로키티 테리백 증정/리뷰이벤트/산리오] 에스네이처 아쿠아 오아시스 수분 젤크림 90ml 기획 (+헬로키티 러기지택),,"7,438",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000264149&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=18
도미나스 크림 Rx 30ml 대용량 한정기획 (+20ml),,"1,645",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000264646&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=19
"[흔적,기미,미백/TXA] 셀리맥스 트라넥삼산 잡티 크림 35ml 기획 (+14ml)",,"2,574",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000253592&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=20
[손상장벽MD] 동국제약 마데카셀 베리어 엠디 크림 70g (의료기기),,"2,839",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000249659&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=21
[한정수량] 라로슈포제 시카플라스트 밤 B5+ 200ml기획 (+1.5ml+시카토너50ml+히알루세럼1.5ml),,"39,952",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263017&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=22
[우주먼지 에디션]션리 다시마 글레이즈드 크림 50g 기획 (+우주먼지쇼퍼백+스티커 3ea),,"7,666",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000265040&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=23
[한정기획/강력진정크림] 닥터자르트 시카페어 인텐시브 수딩 리페어 크림 50ml 1+1 기획,,"4,133",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218592&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=24
[NEW/기프트]랑콤 제니피끄 세럼/레네르지 콜라겐 크림 50ml 선물 기획 2종,,,없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000267902&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=1
[결/톤/탄력] 케이시크릿 서울 1988 레틴알 흑삼 세럼 30ml,,,없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000267370&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=2
[NEW 진정세럼] 오브제 아크샷 트러블 진정 세럼 50ml,,,없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000267249&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
[NEW] 온그리디언츠 바쿠글로우 레티날 부스터 샷 0.2퍼센트 30ml,,51,없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000265385&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=5
아벤느 클리낭스 파워 컨트롤 세럼 30ml,,,없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000265333&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=6
[우주먼지 에디션]션리 다시마 그리너리 세럼 35ml 기획 (+우주먼지 스마트톡+스티커 3ea),,"6,973",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000265037&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=7
[리센느 원이PICK/1+1기획] 바이오던스 포어 퍼펙팅 콜라겐 펩타이드 세럼 30ml 리필 기획,,"3,590",없음,리뷰 수집 실패: review_component_or_items_not_loaded,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000264389&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=9
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C E TXA 세럼 30ml+30ml 리필 기획 (+폼폼푸린 에코백),5,"4,089",복합성,구달 청귤 비타민 c e세럼 txa 성분은 좋아요 기미ㆍ잡티 ㆍ보습 ㆍ탄력도 있고 ㅡ탄력은 1가지성분만 들어있으니 둘다 고민인분은 탄력세럼이랑 같이 섞어바르는걸 추천합니다 @눈시림 없고 바르면 쫀쫀해 지는 느낌의 제형입니다 증정 가방이 사실 이뻐요 쫀쫀하고 얇지않는 핑크색인데 포차코그림이 이쁩니다 애기들가방이나 미니 가방으로 들고 다녀도 이쁠듯 (파우치처럼 작지않아서 크기가 좋네요),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263569&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=14
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C E TXA 세럼 30ml+30ml 리필 기획 (+폼폼푸린 에코백),5,"4,089",건성,"올영픽에 폼폼푸린 콜라보까지 떴는데 어떻게 그냥 지나치나요! 잡티 케어로 워낙 유명한 구달 청귤 세럼이라 믿고 바로 장바구니에 담았습니다. 제형 & 사용감: 약간 노란빛을 띠는 촉촉한 젤 세럼 제형이에요. 비타민 C 세럼 특유의 끈적임이나 겉도는 느낌 없이 피부에 싹 흡수됩니다. 산뜻해서 아침 메이크업 전에 발라도 밀리지 않고 스킨케어 밀착력을 높여줘요. 효과: 여름내 그을리고 올라온 잡티랑 기미 자국이 신경 쓰여서 아침저녁으로 꾸준히 발라줬는데, 일주일 정도 지나니 전체적인 피부 톤이 한 톤 맑아지고 투명해진 게 느껴집니다. 비타민 E랑 TXA 성분까지 더해져서인지 잡티 흔적 진정 효과가 확실히 업그레이드된 것 같아요. 구성 만족도: 30ml 본품에 30ml 리필까지 들어있어서 가성비 대박입니다. 그리고 증정품인 폼폼푸린 에코백이 생각보다 탄탄하고 프린팅이 너무 귀여워서 가볍게 집 앞에 나갈 때 들고 다니기 딱이에요! 잡티·기미 관리하시면서 귀여운 폼폼푸린 굿즈까지 챙기고 싶으신 분들께 이번 올영픽 기획 강추합니다!",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263569&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=14
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C E TXA 세럼 30ml+30ml 리필 기획 (+폼폼푸린 에코백),5,"4,089",복합성,💡찐으로 사용한 리얼 후기만 담아요!(보정xx)💡 도움이 되셨다면 좋아요🩷 부탁드립니다! 본인 피부 타입🙋‍♀️ - 각질 잔뜩 / 기름 좔좔 수부지 & 여쿨라 💡제품 특징 폼폼푸린 너무 귀여워요.. 👍 이 제품은 이런점이 좋아요! * 잡티고민이신데 순한템부터 입문하고 싶은 분들 이거에요! * 크게 자극도 없고 제형도 촉촉 + 잔여감 없는 제형이라 데일리로 쓰기 좋음! 👎 이 제품은 이런점이 아쉬워요.. * 에코백은 실용성이 없어 보이긴함ㅠ ❗️총평 리필기획도 좋고 폼폼푸린도 좋고 제형도 좋아요 * 재구매 의사 🙆‍♀️,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263569&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=14
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C E TXA 세럼 30ml+30ml 리필 기획 (+폼폼푸린 에코백),5,"4,089",복합성,핑크 폼폼푸린 너무 귀엽네요 청귤세럼이랑 약간 다르게 나온 제품인 것 같은데 txa 6프로라길래 구매해봤어요 점성이 있는 편이고 약간 두껍게 발리는 느낌이 있어요 흡수가 엄청 빠른편은 아니고 수분보습감이 있는 편이에요 산뜻함보다는 약간 끈적이다고 느낄 수 있을 마무리감이네요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263569&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=14
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C E TXA 세럼 30ml+30ml 리필 기획 (+폼폼푸린 에코백),5,"4,089",건성,평소에도 구달의 노란 청귤세럼을 잘 쓰는데 이번에 핑크색의 청귤 비타C E TXA 세럼을 구매했어요. 폼폼푸린 콜라보도 귀여우니까 원래도 구매욕을 불태우더라구요ㅋㅋㅋ 핑크빛깔 세럼이고 발림성도 좋고 미백케어 세럼인데 자극도 없고 매일 바를 수 있으니까 좋아요!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263569&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=14
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C E TXA 세럼 30ml+30ml 리필 기획 (+폼폼푸린 에코백),5,"4,089",없음,제형은 쫀쫀하게 피부에 흡수되는 느낌이에요. 비타민 C와 E가 같이 들어간 앰플이라 그런지 저녁에 듬뿍 바르고 자고 일어나면 피부가 한층 밝아진거 같은 느낌이에요. 끈적이지도 않고 비타민C 앰플 특유의 피부에 겉도는 느낌도 없어서 메이크업도 잘 올라가요!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263569&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=14
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C E TXA 세럼 30ml+30ml 리필 기획 (+폼폼푸린 에코백),5,"4,089",없음,"벌써 재재구매할 정도로 애정하는 제품인데, 귀여운 폼폼푸린 에코백 기획세트보고 바로 샀어요~ 산뜻하고 촉촉한 젤 제형이라 끈적임도 전혀 없고 흡수도 빨리돼서 너무 편해요! 꾸준히 바르니 칙칙했던 피부톤이 환해진 느낌이고 거뭇한 잡티 흔적도 옅어져서 안색 자체가 맑아보여요~ 자극도 없어 데일리로 사용하기 너무 만족해요!",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263569&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=14
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C E TXA 세럼 30ml+30ml 리필 기획 (+폼폼푸린 에코백),5,"4,089",복합성,원래도 쓰던 거라 이번에 쟁여두려고 샀어요. 패키지 너무 귀엽네요! 세럼 자체는 촉촉한 편이에요. 물보다 아주 약간 점성이 있는 편이라 느리게 흐르고요. 성분이 좋아서 믿고 쓰기는 하는데 엄청 드라마틱한 효과는 잘 모르겠고요. 다만 흡수가 빨라서 좋아요.,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263569&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=14
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C E TXA 세럼 30ml+30ml 리필 기획 (+폼폼푸린 에코백),5,"4,089",지성,폼폼푸린 좋아하는 친구 구매해줬어용 미백라인이라서 꾸준히 사용해본다고 하네용,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263569&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=14
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C E TXA 세럼 30ml+30ml 리필 기획 (+폼폼푸린 에코백),5,"4,089",건성,구달 청귤세럼은 뭐 워낙 유명해서 주변에서 친구들도 많이 사용하고 있어요 비타민 성분이 포함되어 미백에도 더 좋겠죵~~ 그리고 패키지로온 미니산리오백 너무너무 귀여워요~~,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263569&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=14
[NEW/수분홀딩] 라운드랩 자작나무 수분 드롭 세럼 50ml 기획 (+크림 20ml),5,230,없음,원래 자작나무 세럼이 진짜 물같은 제형으로 투명했었는데 이번에 좀 더 무겁게 바뀌었더라고요! 깔때 뚜껑이 넘 빡빡해서 놀랐어요 밀봉 잘 되어있어 좋네요 수분을 더 확실히 채워주는 느낌입니다 ㅎㅎ 자작나무 라인은 믿고 써요 성분도 순하고 안심됩니다,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263178&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=18
[NEW/수분홀딩] 라운드랩 자작나무 수분 드롭 세럼 50ml 기획 (+크림 20ml),5,230,지성,병이 푸른색이라 일단 눈이 청량해지고 젤형은 뿌리면 너무 물처럼은 아니지만 부드럽게 흐르는정도. 그리고 향은 거의 없다고 봐도 될 거 같아요. 바르고 나면 또 금방 흡수가 빠른편이라 바로 다른물건을 집거나 일을 할때도 방해가 안될거 같아요.,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263178&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=18
[NEW/수분홀딩] 라운드랩 자작나무 수분 드롭 세럼 50ml 기획 (+크림 20ml),5,230,지성,"지성 피부라서 수분 세럼, 앰플들 이것저것 많이 써봤지만 수분감만 느껴지고 바르고 나면 너무 건조하고 보습감이 아쉽던데 요거 드롭 세럼은 수분감, 보습감 알맞게? 채워주는 느낌이 들어서 간만에 마음에 드는 세럼인 듯 하네요👍🏻 방울방울 맺히듯 스며들고, 흡수되고 나서도 끈적이지 않고 피부 속이 쫀쫀하게 찬 느낌이라서 습한 요즘에 2겹 정도만 레이어링하고 마무리해줘도 건조하지 않아서 만족스럽게 잘 쓰고 있어요☺️ 자작나무 수분 크림도 같이 써봤는데 세럼이랑 크림 같이 사용하니 쫀쫀하니 보습감 만족스럽습니다~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263178&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=18
[NEW/수분홀딩] 라운드랩 자작나무 수분 드롭 세럼 50ml 기획 (+크림 20ml),5,230,건성,흡수력이 굉장히 좋은 세럼이에요 바르고 살짝 두드리니 수분감만남기고 흡수되네요 건성이신분들은 두번정도 레이어링하거나 기능성앰플 섞어서 사용하시는걸 추천드려요 유분기없는 산뜻발림감이라 모든피부가 사용해도 만족스러울듯합니다💕,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263178&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=18
[NEW/수분홀딩] 라운드랩 자작나무 수분 드롭 세럼 50ml 기획 (+크림 20ml),5,230,복합성,요제품은 24시간 속건조를 잡아준다고 해서 구매를 해봤어요 더운날씨에도 건조함이 느껴질때가 있어서 끈저임없고 흡수도 빠른 제품을 찾다가 구매를 하게 되었어요ㅎ 향은 거의없는듯하고 주르륵 흐르는 제형인데 흡수가 빠르고 바로 촉촉함이 느껴지네요 화잘먹 세럼으로도 괜찮을듯하고 저녁엔 여러번 레이어링해도 좋을거 같네요👍 열심히 사용후 한달리뷰 남길께요💕,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263178&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=18
