product_name,review_rating,review_count,skin_type,review_text,url
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C 잡티케어 크림 알파 75ml+75ml 리필 기획(+폼폼푸린 카드케이스),5.0,"1,375",복합성,벌써 이 계열 세럼 + 크림까지 거의 3년동안 n통째 비워가는 중입니다!! 솔직히 사용할 때만 해도 효과가 있으려나 싶었지만 그냥 속는 셈 치고 나이트 케어 때마다 마지막에 발라주고 자는 동안 흡수시켜줬는데요.. 안 바르던 시기의 사진이랑 꾸준히 발라온 후의 사진에서 피부 차이가 보여서 진짜 너무 놀랬어욬ㅋㅋㅋ 참고로 사진은 성형외과에서 쌩얼에 DSLR 카메라로 찍힌 거라 그냥 적나라 그 자체였습니다;; 저뿐만 아니라 그 때 같이 봤던 원장쌤도 왤케 피부가 화사해졌냐고 안색이 좋아졌다고 하셧어요.. 전 갠적으로 얼굴에 세럼이랑 크림을 과할 정도로 듬뿍 올린 다음에 기름종이를 올려서 팩처럼 하는 방식을 자주 했어요! 저 진짜 이렇게 길게 쓰는 리뷰 많이 없는데 이 정도로 쓴 거면 효과 있다고 봐주셔야 합니다… 대신 세럼이나 이 크림도 마찬가지로 제형이 무겁기 때문에 꼭 나이트 케어로만 사용하세요!!!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263564&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=15
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C 잡티케어 크림 알파 75ml+75ml 리필 기획(+폼폼푸린 카드케이스),5.0,"1,375",복합성,"매번 쓰는건데 다 써서 또 구매했어요 구달 비타라인은 복합성, 건성도 쓸만하고 이미 어두워진 잡티가 바로 밝아지는건 아니지만 얼굴 안색이 전체적으로 좋아지는게 느껴져서 계속 사게되네요 추천추천",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263564&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=15
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C 잡티케어 크림 알파 75ml+75ml 리필 기획(+폼폼푸린 카드케이스),5.0,"1,375",건성,제가 정말 귀차니즘이 심한 사람이라 항상 앰플에 토너패드 해주거나 아니면 팩 붙이고 끝내는게 다인데 이번에 크림도 발라볼까 싶어서 마침 폼푸 콜라보라 구매해봤는데 제가 기대한거보다 훨씬 좋은거 같아요 일단 발림성이 진짜 물처럼 스르륵 녹듯이? 발리구 제가 또 크림안에 캡슐같이 들어있는 크림을 좋아하는 편이라 넘 만족해요 꾸준히 써보려고 해요 다음에 재구매 의사 있습니당!!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263564&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=15
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C 잡티케어 크림 알파 75ml+75ml 리필 기획(+폼폼푸린 카드케이스),5.0,"1,375",복합성,"최근 얼굴에서 갑자기 잡티 파티가 열려서 구매했습니다.. 꾸준히 바르고 있는데 신경 쓰이던 잡티랑 트러블 흔적들이 눈에 띄게 옅어져서 너무 만족하고 있어요!! 오히려 피부도 쫀쫀해지고 은은하게 광이 도는 느낌이라 피부 컨디션 자체가 좋아 보이더라구여 크림 먼저 사고 너무 마음에 들어서 같은 라인 세럼까지 추가로 구매했는데, 개인적으로 이 크림은 같은 라인 세럼이랑 같이 사용할 때 더 잘 맞는 것 같아요! 세럼 사기 전에는 다른 브랜드 세럼이랑 같이 사용했는데 시간이 조금만 지나도 개기름이 올라와서 어떡하나 고민했었거든요ㅜㅜ 근데 청귤 비타C 세럼 + 크림 조합으로 바꾸고 나서는 신기하게 유분 올라오는 게 확 줄었어요! 촉촉하면서도 번들거리지 않고 피부가 쫀쫀하게 마무리돼서 너무 좋음!! 잡티랑 흔적 케어도 만족스럽고 피부결이나 광까지 좋아 보이는 느낌이라 저는 세럼이랑 세트로 꾸준히 사용하려구요 같이 발랐을 때 시너지가 더 좋은 듯!! 완전 만족입니당ㅎㅎ",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263564&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=15
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C 잡티케어 크림 알파 75ml+75ml 리필 기획(+폼폼푸린 카드케이스),5.0,"1,375",복합성,폼폼이랑 콜라보라니 너무 귀엽고 잘 쓰고 있습니다. 추천해요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263564&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=15
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C 잡티케어 크림 알파 75ml+75ml 리필 기획(+폼폼푸린 카드케이스),5.0,"1,375",복합성,배송 빠르고 할인도 자주해요! 꾸준히 사용하고 있습니다.,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263564&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=15
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C 잡티케어 크림 알파 75ml+75ml 리필 기획(+폼폼푸린 카드케이스),5.0,"1,375",복합성,여름 다 지나갔으니까 비타민C 크림으로 꾸준히 미백 케어해주려고 구매했어요! 폼폼푸린 카드케이스는 위시템 뽑기 실패ㅠ,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263564&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=15
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C 잡티케어 크림 알파 75ml+75ml 리필 기획(+폼폼푸린 카드케이스),5.0,"1,375",건성,지금 딱 사서 화이트닝 관리 해주려구요 좋은데 카드케이스에 카드가 안 들어가요 포카넣어 다닐래요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263564&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=15
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C 잡티케어 크림 알파 75ml+75ml 리필 기획(+폼폼푸린 카드케이스),5.0,"1,375",없음,구달 제품 좋은거야 당연히 알고있었고 이번 카드케이스가 탐나서 구매해봤어요~ 갤럭시 유저로서 맥세이프 카드케이스 보면 대부분 카메라를 가리는데 얘는 딱 맞아서 너무 맘에 들었습니다!!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263564&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=15
[9월 올영픽/산리오 콜라보] 구달 청귤 비타C 잡티케어 크림 알파 75ml+75ml 리필 기획(+폼폼푸린 카드케이스),5.0,"1,375",없음,"크림인데 너무 꾸덕하거나 무거운 느낌 없이 부드럽게 펴 발리고, 피부에 촉촉하게 밀착되는 느낌이라 데일리 스킨케어로 사용하기 좋았어요. 바르고 나면 피부가 한층 매끄럽고 촉촉해 보이면서 은은하게 윤기가 돌아서 만족스러웠어요. 저는 주로 저녁 스킨케어 마지막 단계에 사용하고 있는데 끈적임이 심하지 않아 부담 없이 바를 수 있었어요. 청귤 비타C 성분이 들어간 제품이라 피부톤과 잡티가 신경 쓰일 때 꾸준히 관리해주기 좋을 것 같더라고요. 한두 번 사용해서 큰 변화를 기대하기보다는 매일 꾸준하게 사용하면서 피부 컨디션을 관리하는 용도로 사용하고 있어요. 75ml 본품에 리필 75ml까지 구성되어 있어서 양도 정말 넉넉하고, 리필이 함께 들어 있어 실용적인 점도 마음에 들었어요",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263564&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=15
[NEW리뷰이벤트/붉은기진정크림] 동국제약 루온셀 듀얼 아쿠아 크림 50ml,5.0,16,건성,"자극받아서 피부가 쉽게 붉어지는 편이라 진정 크림을 찾다가 사용해봤는데 꽤 만족스러워요. 제형은 너무 무겁거나 답답하지 않고 부드럽게 발려서 데일리로 사용하기 좋았어요. 세안 후 피부가 살짝 달아오르거나 붉은기가 올라올 때 발라주면 피부가 편안해지는 느낌이 들고, 건조해서 당기는 느낌도 덜했어요. 수분감 낭낭해서 촉촉하고 요즘처럼 피부 컨디션이 들쑥날쑥할 때 기본 진정 크림으로 두고 쓰기 괜찮은 제품이에요.",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263511&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=17
[NEW리뷰이벤트/붉은기진정크림] 동국제약 루온셀 듀얼 아쿠아 크림 50ml,5.0,16,건성,와..피부가 요즘 뒤집어져서 제약회사 브랜드 믿고 구매해봤는데 제 얼굴에 잘받네요 젤크림이라 무겁지 않아서 여름에도 바르기 좋네용 흡수가 진짜 빨라서 롤링해주니까 어느순간 싹 들어갔어요 마무리감도 끈적임 없고 매끈합니다 패키지에 2개의 크림이 들어있어요 투명한 수분크림이 겉에 있고 보습장벽크림은 안의 튜브에 들어있어요 2in1이라서 간단해서 좋네용,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263511&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=17
[NEW리뷰이벤트/붉은기진정크림] 동국제약 루온셀 듀얼 아쿠아 크림 50ml,5.0,16,복합성,홍조있는피부라서 넘 좋어요!! 제형 부드럽고 촉촉합니당 요즘 유행하는 캡슐크림이 튜브형으로 나온 느낌이라 단지형보다 위생적으로 쓰기 좋아요!! 크림도 유분기가 많지 않아서 좋았어여 안에 있는 크림이랑 젤이 잘 섞여서 넘 편해요!! 다쓰면 재구매할거같습니당,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263511&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=17
[NEW리뷰이벤트/붉은기진정크림] 동국제약 루온셀 듀얼 아쿠아 크림 50ml,5.0,16,복합성,자극없이 순하게 바를수 있는 아쿠아크림입니다 자외선 노출이 심한 여름에 쓰기에 딱좋네요 열감을 잡아주고 피부결을 정돈시켜주는 기분입니다 ㅎㅎ 동생도 이거 써보더니 좋다고 하나 구매한다고 하네요 ㅎㅎ 세일때마다 쟁여두고 쓸예정입니다. 저처럼 피부가 민감한분들이 쓰면 효과가 바로 나타나는 아쿠아 크림입니다 흡수력도 빨라서 촉촉하니 좋아요!! ㅎㅎ,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263511&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=17
[NEW리뷰이벤트/붉은기진정크림] 동국제약 루온셀 듀얼 아쿠아 크림 50ml,5.0,16,복합성,타제품대비해서 보습력이 좋은크림입니다.ㅎㅎ 사이즈도 여행용으로도 딱 좋네요 ㅎㅎ 계속 사용하고 있는데 피부가 하루종일 촉촉하고 좋아지는 것 같습니다 ㅎㅎ 바르면 피부에 빠르게 흡수되는 산뜻한 마무리가 되는 느낌입니다 성분이 순해서 예민한 피부에 쓰게 딱좋네요ㅎㅎ 원하는 만큼 짜서 쓸수 있어서 좋네요 ㅎㅎ 피부에 바르고 나면 광채도 약간 도는것 같아서 좋네요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263511&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=17
[NEW리뷰이벤트/붉은기진정크림] 동국제약 루온셀 듀얼 아쿠아 크림 50ml,5.0,16,복합성,"루온셀 듀얼 아쿠아 크림 새로 장만했는데, 촉촉한 수분감부터 뛰어난 사용감까지 너무 마음에 들어서 남겨보는 솔직한 후기. 주름·미백개선 2중 기능성에 비건 인증까지 받은 제품이라 믿고 쓰기 좋으며, 피부에 부드럽게 펴 바르면 끈적임 없이 촉촉한 수분이 꽉 채워지는 느낌임. 가볍고 산뜻한 수분 제형이라 데일리로 수시로 챙겨 바르기에 아주 실용적임. 건조하고 지친 피부에 순하게 수분 영양을 채우고 싶은 분들에게 무조건 추천하고 싶은 나의 최애 수분크림 꿀템인 듯.",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263511&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=17
[NEW리뷰이벤트/붉은기진정크림] 동국제약 루온셀 듀얼 아쿠아 크림 50ml,5.0,16,없음,와.. 최근에 써본 기초제품중 젤 조아요 극 예민 민감성 트러블피부인데 피부결도 엄청 부드럽고 화장전 사용하기도 좋아요 최고입니다,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263511&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=17
[NEW리뷰이벤트/붉은기진정크림] 동국제약 루온셀 듀얼 아쿠아 크림 50ml,5.0,16,건성,피부가 엄청 얇아서 아무거나 못써요 ㅠ 진짜 아무거나 바르면 금방 붉게 올라오고 따끔거리는데 이건 붉은기를 진정시켜주네요 진정효과 진짜 빠릅니다 저는 기초화장 마지막단계에서 이걸로 마무리하는데 이거 바르고 화장해도 밀림현상 없어요 듀얼이라서 튜브가운데 살짝 눌러 짜쓰고 양 생각보다 많아서 오래 쓸 것 같네요 성분 좋고 가격 착해요 티존은 지성이고 나머지 건성인데 잘 쓰고 있어요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263511&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=17
[NEW리뷰이벤트/붉은기진정크림] 동국제약 루온셀 듀얼 아쿠아 크림 50ml,5.0,16,없음,제형이 한쪽은 젤처럼 촉촉하고 한쪽은 크림이라 그날 피부 상태에 따라 양 조절해서 쓰기 좋더라고요. 젤은 가볍게 수분감 채워주는 느낌이고 크림까지 같이 바르면 피부가 촉촉하게 마무리돼요. 특히 바르고 나서 번들거리거나 답답한 느낌이 심하지 않아서 아침 메이컵 전에도 부담 없이 사용하고 있어요. 요즘 피부가 예민해서 붉은기가 신경 쓰였는데 며칠 꾸준히 사용하니 피부가 편안해진 느낌이에요.,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263511&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=17
[NEW리뷰이벤트/붉은기진정크림] 동국제약 루온셀 듀얼 아쿠아 크림 50ml,5.0,16,없음,"요즘 피부가 조금만 자극받아도 붉어져서 진정용으로 써보려고 구매했어요. 처음에는 듀얼이라 뭐가 다른가 했는데 젤 타입이랑 크림 타입이 같이 있어서 은근 편하네요. 가볍게 바르고 싶은 날에는 젤 위주로 쓰고, 건조한 날에는 크림을 조금 더 덧발라주고 있어요. 제형도 너무 무겁지 않고 피부에 부드럽게 펴발려서 좋았어요. 바르고 나면 촉촉하면서 피부가 편안해지는 느낌이고 끈적임도 심하지 않아서 손이 자주 가네요. 특히 세안하고 피부가 살짝 붉어졌을 때 발라주면 붉은기가 가라앉는 게 눈에 보여서 더 마음에 들어요.",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263511&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=17
[최초구성/수부지장벽케어] 라운드랩 자작나무 수분 크림 80ml 더블 기획 (+자작 드롭 세럼 20ml),5.0,"6,529",복합성,"와..진심 내 인생템 등극함. 개조아요 속수분 잘채워주고 유분기 그딴거 없음.흡수도 잘됨 기획도 개조아..세럼이 제 생각보다 더 좋았음 수분 딱 채워주고 흡수빠르고 순하고..쵝오..🙉이 세럼,크림은 피부타입 안가리고 좋을듯 특히 수부지 추천합니다.",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263179&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=18
[최초구성/수부지장벽케어] 라운드랩 자작나무 수분 크림 80ml 더블 기획 (+자작 드롭 세럼 20ml),5.0,"6,529",없음,지성 남편의 올인원으로 쓰는 크림인데 건성인 저도 종종 바르는데 지성 건성에 다 좋은거 같아요 촉촉함도 오래가요!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263179&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=18
[최초구성/수부지장벽케어] 라운드랩 자작나무 수분 크림 80ml 더블 기획 (+자작 드롭 세럼 20ml),5.0,"6,529",없음,언니 사용으로 구매 해줬어요. 이가격에 용량이 대박이네요. 여름용 수분크림으로 좋다고 하네요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263179&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=18
[최초구성/수부지장벽케어] 라운드랩 자작나무 수분 크림 80ml 더블 기획 (+자작 드롭 세럼 20ml),2.0,"6,529",지성,분명 예전엔 진짜 좋았는데 뭐지 진짜 별로에요. 발림성도 마무리감도,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263179&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=18
[최초구성/수부지장벽케어] 라운드랩 자작나무 수분 크림 80ml 더블 기획 (+자작 드롭 세럼 20ml),5.0,"6,529",복합성,촉촉한데 파데가 밀리지않아서 좋았어요 용량커서 만족해요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263179&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=18
[최초구성/수부지장벽케어] 라운드랩 자작나무 수분 크림 80ml 더블 기획 (+자작 드롭 세럼 20ml),5.0,"6,529",지성,"자작나무 수분크림은 이미 한 번 사용해보고 만족해서 이번에 재구매했어요. 피부가 건조할 때 발라주면 촉촉함이 오래 유지되고, 제형도 너무 무겁거나 끈적이지 않아 데일리로 사용하기 좋습니다. 부드럽게 발리고 흡수도 빠른 편이라 아침저녁 부담 없이 바르고 있어요. 특히 세안 후 피부 당김이 있을 때 사용하면 피부가 편안하게 진정되는 느낌이라 손이 자주 가더라고요. 자극 없이 순하게 사용할 수 있는 점도 마음에 들었어요. 여러 수분크림을 써봤지만 가격과 사용감 모두 만족스러워서 결국 다시 찾게 됐습니다. 건조한 피부에 촉촉한 보습크림을 찾는 분들에게 추천하고 싶어요.",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263179&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=18
[최초구성/수부지장벽케어] 라운드랩 자작나무 수분 크림 80ml 더블 기획 (+자작 드롭 세럼 20ml),5.0,"6,529",없음,수분감이 가득하게 발립니다 지성피부에 좋을듯하구요 중학생 아들 여드름에 좋을듯합니다,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263179&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=18
